username,twhandle,postdate,content,responding,reply,retweet,like
coinman eski borsaman,@destekvedirenc,2021-07-28T17:03:05.000Z,Ya başka gezegenlerde  bizden 10 kat daha fazla canlı türü barındıran yaşamlar varsa teknolojisi bizden 1milyon yıl ilerde veya daha fazla #ufo #uzay #uzaylı irkcı #EcemYalnızDeğilsin #Manavgat #manavgatyangin #Antalya #yangin,,,,,"['ufo', 'uzay', 'uzaylı', 'EcemYalnızDeğilsin', 'Manavgat', 'manavgatyangin', 'Antalya', 'yangin']"
TechnoLogic,@technologictr,2021-07-28T17:00:46.000Z,#Uzay altyapısını #siber tehditlerden korumak için çağrı https://buff.ly/2VjvM17,,,,1,"['Uzay', 'siber']"
"kaptan,marsda inicem",@fsh77,2021-07-28T15:58:36.000Z,"#Kodlama #ders lerinde bugün biraz nostalji yaparak iki boyutlu #uzay savaşı temalı #oyun u yaparken bir çok kavramı öğrenmiş oluyoruz
#Dersler uzaktan etkileşimli olarak veya grup olarak verilebilir,kodlama öğrenme fırsatı 
https://scratch.mit.edu/proj",,,,,"['Kodlama', 'ders', 'uzay', 'oyun', 'Dersler']"
INFINIA Mühendislik,@INFINIA_Muh,2021-07-28T14:36:16.000Z,"Hatırlama Duvarı
INFINIA olarak tasarlayıp ürettiğimiz bu sergi istasyonunda kullanıcılar, akıllı camların kullanıldığı dokunmatik sistemle duvar üzerindeki eşleştirmeleri bulmaya çalışır.
#infinia #infiniamühendislik #uzay #hatırlamaduvarı #müze #interaktifmüze #interaktfisergi",,,,,"['infinia', 'infiniamühendislik', 'uzay', 'hatırlamaduvarı', 'müze', 'interaktifmüze', 'interaktfisergi']"
muallime,@muallimesvd,2021-07-27T21:18:37.000Z,"#dünya #eğlence #yaşam #vatan #susmak
#Allah #Enbiya #İslam #Tevhid #kuran #İslam #gündem  #imtihan #ahiret #cennet #cehennem #mülk #ölüm #hayat #dünya  #aile #huzur #sağlık #uzay #evren #gökyüzü #yıldız #star #mutluluk #sadaka #zekat #namaz","abdullah meyveci
@abdullahmeyveci
 · Jul 27",,,,"['dünya', 'eğlence', 'yaşam', 'vatan', 'susmak', 'Allah', 'Enbiya', 'İslam', 'Tevhid', 'kuran', 'İslam', 'gündem', 'imtihan', 'ahiret', 'cennet', 'cehennem', 'mülk', 'ölüm', 'hayat', 'dünya', 'aile', 'huzur', 'sağlık', 'uzay', 'evren', 'gökyüzü', 'yıldız', 'star', 'mutluluk', 'sadaka', 'zekat', 'namaz']"
Semih Salan,@semih_sln,2021-07-27T20:16:37.000Z,"""Elimden geleni elimdekilerle yapmalıyım.""
.
.
.
#ay #moon #Astrophotography #astronomy #astronomi #uzay #bilim #evren
@apod
 @betulturksoy_
 @AstroBackyard",Astrophotography Turkey ,,2,10,"['ay', 'moon', 'Astrophotography', 'astronomy', 'astronomi', 'uzay', 'bilim', 'evren']"
Ahir Zaman İnsanları,@Ahirzamaninsan,2021-07-27T19:53:55.000Z,"#Islam
#uzay
#düzdünya
Yeryüzü sabittir, gök cisimleri üzerimizde saat yönünde dönüyorlar.

Hep aynı yıldızları görüyoruz. Yeryüzü sabittir, gök cisimleri üzerimizde saat yönünde dönüyorlar.",,,,,"['Islam', 'uzay', 'düzdünya']"
"kaptan,marsda inicem",@fsh77,2021-07-27T16:16:24.000Z,"#Kodlama #ders lerinde bugün biraz nostalji yaparak iki boyutlu #uzay savaşı temalı #oyun u yaparken bir çok kavramı öğrenmiş oluyoruz
#Dersler uzaktan etkileşimli olarak veya grup olarak verilebilir,kodlama öğrenme fırsatı 
https://scratch.mit.edu/proj",,,,,"['Kodlama', 'ders', 'uzay', 'oyun', 'Dersler']"
Kozmos Ekstra,@KozmosEkstra,2021-07-27T15:50:11.000Z,"Evrende Keşfedilen En Büyük Kara Delik: TON-618 

#dünya #güneş #yıldız #avköpekleri #takımyıldızı #karadelik #ton618 #kuasar #astronomi #uzay #evren",,1,1,9,"['dünya', 'güneş', 'yıldız', 'avköpekleri', 'takımyıldızı', 'karadelik', 'ton618', 'kuasar', 'astronomi', 'uzay', 'evren']"
Uzay Kampı Türkiye,@Uzay_Kampi,2021-07-27T15:12:20.000Z,"27-29 Temmuz tarihleri arasında düzenlediğimiz Yıldızlar ve Gezegenler Maceramız tüm hızıyla başladııı!!!  

#yıldızlar #star #gezegenler #uzaykampı #uzaykampi #uzaykampiturkiye #uzaykampıtürkiye #izmir #etkinlik #çocukgelişimiveeğitimi #eğitim #uzay #uzaybilimi",,,,5,"['yıldızlar', 'star', 'gezegenler', 'uzaykampı', 'uzaykampi', 'uzaykampiturkiye', 'uzaykampıtürkiye', 'izmir', 'etkinlik', 'çocukgelişimiveeğitimi', 'eğitim', 'uzay', 'uzaybilimi']"
Netyorum,@netyorumnet,2021-07-27T11:38:29.000Z,"Jeff Bezos’tan NASA’ya iki milyar dolarlık teklif
 #JeffBezos #Mi̇lyar #Uzay","Jeff Bezos’tan NASA’ya iki milyar dolarlık teklif - Netyorum
Uzay yarışında rekabet kızışıyor. Amazon ve Blue Origin kurucusu Jeff Bezos, NASA'ya tam iki milyar dolarlık teklif yaptı. Bir dönem ABD ve ...
netyorum.net",,,,"['JeffBezos', 'Mi', 'Uzay']"
Fizik Hub,@FizikHub,2021-07-27T11:23:11.000Z,"NASA'nın Perseverance Rover aracının Mars gezegeninde örnek kaya toplamak için seçtiği hedef bölge
#NASA #PerseveranceRover #Haram #Mars #gezegen #SonDakika #planet #space #SpaceX #uzay #dolar #hande",,,1,3,"['NASA', 'PerseveranceRover', 'Haram', 'Mars', 'gezegen', 'SonDakika', 'planet', 'space', 'SpaceX', 'uzay', 'dolar', 'hande']"
UNGO,@ungocomtr,2021-07-27T11:15:56.000Z,Başka gezegenlere yağmur yağıyor mu? #uzay,"Başka gezegenlere yağmur yağıyor mu? - UNGO
İçindekiler göster I. Sülfürik asit yağmuru II. Elmas yağmuru III. Cam yağmuru IV. Demir yağmuru V. Metan yağmuru VI. Yakut ve safir yağmuru VII. Dünya ikliminde gezegen bulmak Diğer gezegenler nasıl...
ungo.com.tr",,,,['uzay']
Flâneur,@LumeninCaelo,2021-07-26T14:59:21.000Z,#lider #çay #uzay #uzaylı #karikatür,,,1,6,"['lider', 'çay', 'uzay', 'uzaylı', 'karikatür']"
nadirakkusdesign,@nadirakkus088,2021-07-26T14:46:55.000Z,"ÇOK OKUYAN BİRİ OLDUĞUM İÇİN BANA UZAYLILARI SORAN ARKADAŞLAR VAR, ""GEÇMİŞTE GELMİŞLER Mİ"" DİYE.. BEKLEYİN GELECEKTE GELECEKLER, GİDİN SÜMERCE VEYA QU DİLİ ÖĞRENİN HADİ 
.
.
#alien #aliens #nasa #uzay #uzaylı #ufo https://instagram.com/p/CRy1SktsHLE/?utm_medium=twitter…",,,,,"['alien', 'aliens', 'nasa', 'uzay', 'uzaylı', 'ufo']"
Emre Kulaç,@emrekulac,2021-07-26T13:49:00.000Z,"Astronot Thomas Pesquet'in uzaydan çektiği gün doğumu fotoğrafı

#pazartesi #uzay",,,,10,"['pazartesi', 'uzay']"
Uzay Kampı Türkiye,@Uzay_Kampi,2021-07-26T13:00:01.000Z,"Mars Helikopteri, Europa'nın Yüzeyi, Karadelikler  ve çok daha fazlası Astro Bültenimizde!
Okumak için
http://gftse.org/uploads/files/ASTRO_14072021_TR.pdf…

#uzay #uzayhaberleri #ilginçbilgiler  #perseverance #NASA #marshelikopteri #karadelik #europa #virgingalactic #blueorigin #jeffbezos #yenibilgiler",,,,1,"['uzay', 'uzayhaberleri', 'ilginçbilgiler', 'perseverance', 'NASA', 'marshelikopteri', 'karadelik', 'europa', 'virgingalactic', 'blueorigin', 'jeffbezos', 'yenibilgiler']"
iTOHABER,@itohaber,2021-07-26T11:04:25.000Z,"Türk Havacılık ve Uzay Sanayii (TUSAŞ), yılsonunda özgün hava platformlarına yönelik 100’e yakın komponentin yerlileştirme aşamalarını tamamlamayı hedefliyor.

http://bit.ly/3kXgUk4
@TUSAS_TR
 #havacılık #uzay #yerli #yerlileşme",,,,1,"['havacılık', 'uzay', 'yerli', 'yerlileşme']"
Sözlük,@_terimlersozluk,2021-07-26T10:59:04.000Z,"Tarihte Bugün: 21 Şubat 1848.

Alman filozoflar... - #tarih #alman #komünist #tarihtebugün #engels #marx - #uzay #pazartesi","Tarihte Bugün: 21 Şubat 1848 Alman filozoflar Karl tarih - alman - komünist - tarihte bugün -...
Tarihte Bugün: 21 Şubat 1848 Alman filozoflar Karl nedir ve Tarihte Bugün: 21 Şubat 1848 Alman filozoflar Karl hakkında kısa ilginç bilgi Tarihte Bugün: 21 Şubat 1848 Alman filozoflar Karl ile ilgili...
turkcebilgi.org",,,,"['tarih', 'alman', 'komünist', 'tarihtebugün', 'engels', 'marx', 'uzay', 'pazartesi']"
Sözlük,@_terimlersozluk,2021-07-26T10:59:02.000Z,"""Darth Vader"" isimli denizanası 4 dokunaç... - #biyoloji #teknoloji #starwars #bilimkurgu #denizanası - #uzay #pazartesi","Darth Vader isimli denizanası 4 dokunaç ve biyoloji - teknoloji - star wars - bilim kurgu -...
Darth Vader isimli denizanası 4 dokunaç ve nedir ve Darth Vader isimli denizanası 4 dokunaç ve hakkında kısa ilginç bilgi Darth Vader isimli denizanası 4 dokunaç ve ile ilgili kullanıcı yorumları...
turkcebilgi.org",,,,"['biyoloji', 'teknoloji', 'starwars', 'bilimkurgu', 'denizanası', 'uzay', 'pazartesi']"
haber-trend.com,@habertrendcom,2021-07-26T08:57:02.000Z,"#JeffBezos #Uzay #BlueOrigin #Amazon https://haber-trend.com/news.php?q=cC9HV0Exa21Mb0dYelYvN3NPQllEZz09… Dün Türkiye'de popüler trendlerde 6. oldu, 19 gazetede yer aldı.","İstanbul-New York arası 76 dakikaya inecek
Milyarderlerin uzay yolculuğuyla birlikte gözle...
haber-trend.com",,,,"['JeffBezos', 'Uzay', 'BlueOrigin', 'Amazon']"
Çevre TV,@cevretvcomtr,2021-07-26T08:21:41.000Z,"Milyarderlerin uzay yarışı Dünya'yı yeni bir felakete sürüklüyor: Her roket kalkışı 300 ton karbon salımına neden oluyor

Haberin detayı 
https://instagram.com/p/CRyIwNnNe9Y/?utm_medium=copy_link…

#karbon #karbonsalımı #uzay #iklimdeğişikliği #haber #çevretv",,,,,"['karbon', 'karbonsalımı', 'uzay', 'iklimdeğişikliği', 'haber', 'çevretv']"
Diriliş Zamanı,@Dirilis__zamani,2021-07-25T18:52:33.000Z,"Replying to 
@uzunabdurrahman",Mutlaka izleyin #uzay #ufo #Ay,,,4,[]
Diriliş Zamanı,@Dirilis__zamani,2021-07-25T18:51:46.000Z,"Replying to 
@BekirTiryakii","Önemli Bilgiler Verilmiş
Mutlaka izleyiniz #uzay #ufo #Ay",,,6,[]
Diriliş Zamanı,@Dirilis__zamani,2021-07-25T18:48:10.000Z,"Replying to 
@KadimNasihatler","Önemli Bilgiler Verilmiş
Mutlaka izleyin #uzay",,,4,[]
Diriliş Zamanı,@Dirilis__zamani,2021-07-25T18:47:58.000Z,"Replying to 
@Cihancetinkya","Hocam Önemli Bilgiler Verilmiş
Mutlaka izleyin #uzay #ufo",,,4,[]
Diriliş Zamanı,@Dirilis__zamani,2021-07-25T18:47:42.000Z,"Replying to 
@M_Boynukalin","Hocam Önemli Bilgiler Verilmiş
Mutlaka izleyin #uzay #ufo #Ay",,,4,[]
Diriliş Zamanı,@Dirilis__zamani,2021-07-25T18:47:27.000Z,"Replying to 
@Avicenna_Razi","Önemli Bilgiler Verilmiş
Mutlaka izleyin #uzay #ufo #Ay",,,4,[]
Diriliş Zamanı,@Dirilis__zamani,2021-07-25T18:46:01.000Z,"Replying to 
@CumhurFrankfurt","Önemli Bilgiler Verilmiş
Mutlaka izleyin #uzay #ufo",,1,4,[]
Yeraltı Haber,@yeraltihaber,2021-07-25T17:13:08.000Z,"Mars'ın İç Yapısı Haritalandırıldı! https://yeraltihaber.com/haber/marsin-ic-yapisi-haritalandirildi-900…
#Mars #İçYapı #Uzay #Sondakika #Haber #Gündem #Güncel #Pazar","Mars'ın İç Yapısı Haritalandırıldı!
yeraltihaber.com",,1,,"['Mars', 'İçYapı', 'Uzay', 'Sondakika', 'Haber', 'Gündem', 'Güncel', 'Pazar']"
"kaptan,marsda inicem",@fsh77,2021-07-25T16:19:58.000Z,"#Kodlama #ders lerinde bugün biraz nostalji yaparak iki boyutlu #uzay savaşı temalı #oyun u yaparken bir çok kavramı öğrenmiş oluyoruz
#Dersler uzaktan etkileşimli olarak veya grup olarak verilebilir,kodlama öğrenme fırsatı 
https://scratch.mit.edu/proj",,,,,"['Kodlama', 'ders', 'uzay', 'oyun', 'Dersler']"
Deniz Kartalı,@DenizinKartalI,2021-07-25T16:08:31.000Z,"Astronotların uzayda günleri nasıl geçiyor

https://denizkartali.com/astronotlarin-uzayda-gunleri-nasil-geciyor.html… #haber #SonDakika #astronot #uzay","Astronotların uzayda günleri nasıl geçiyor?
Çin uzay istasyonunda görevli ilk astronotlar dün kapsülden çıktı. Bu, Çinli astronotların, 2008 yılında “Shenzhou-7” adlı insanlı uzay aracının uzay yolculuğunu başarıyla gerçekleştirmesinden bu...
denizkartali.com",,,,"['haber', 'SonDakika', 'astronot', 'uzay']"
İbrahim EMİRDOĞAN,@IEmirdogan,2021-07-25T08:53:42.000Z,Bir sabah kalkmışsınız ve büyük siren sesleriyle ayın yok oluşuna şahit oluyorsunuz tepkiniz ne olurdu?  #patlama #TURGAYYILDIZ #SonDakika #ay #uzay #evren #kıyamet #göktaşı #gök #SONDAKİKA #NeOluyor #picemiyeti,,,,,"['patlama', 'TURGAYYILDIZ', 'SonDakika', 'ay', 'uzay', 'evren', 'kıyamet', 'göktaşı', 'gök', 'SONDAKİKA', 'NeOluyor', 'picemiyeti']"
TurkceBilgi.Net,@TurkcebilgiNet,2021-07-25T06:23:04.000Z,Tarihte Bugün: 9 Ocak 2007 -... - #apple #teknoloji #iphone #tarihtebugün - #uzay #pazar,"Tarihte Bugün: 9 Ocak 2007 - apple - teknoloji - iphone - tarihte bugün
Tarihte Bugün: 9 Ocak 2007 - nedir ve Tarihte Bugün: 9 Ocak 2007 - hakkında kısa ilginç bilgi Tarihte Bugün: 9 Ocak 2007 - ile ilgili kullanıcı yorumları Tarihte Bugün: 9 Ocak 2007 - nedir ve...
turkcebilgi.org",,,,"['apple', 'teknoloji', 'iphone', 'tarihtebugün', 'uzay', 'pazar']"
Fizik Hub,@FizikHub,2021-07-25T00:54:14.000Z,"NASA, Jüpiter uydusu Europa görevi için SpaceX'i seçti
#SpaceX #NASA #ElonMusk #Jupiter #Europa #astronomy #Wikipedia  #uzay #space #evren #UNIVERSE #picemiyeti #gazi #Cosmos  #Science #planet #gezegen  #istanbul #turkey #travel #instagood #photooftheday #photography  #love #Tbt",,1,1,7,"['SpaceX', 'NASA', 'ElonMusk', 'Jupiter', 'Europa', 'astronomy', 'Wikipedia', 'uzay', 'space', 'evren', 'UNIVERSE', 'picemiyeti', 'gazi', 'Cosmos', 'Science', 'planet', 'gezegen', 'istanbul', 'turkey', 'travel', 'instagood', 'photooftheday', 'photography', 'love', 'Tbt']"
muallime,@muallimesvd,2021-07-24T20:41:42.000Z,"#Allah #Enbiya #İslam #Tevhid #kuran #İslam #gündem  #imtihan #ahiret #cennet #cehennem #mülk #ölüm #hayat #dünya  #aile #huzur #sağlık #uzay #evren #gökyüzü #yıldız #star #mutluluk #sadaka #zekat #namaz
#eğlence #tatil #sıcak #otel #HAYIRLISABAHLAR",,,,,"['Allah', 'Enbiya', 'İslam', 'Tevhid', 'kuran', 'İslam', 'gündem', 'imtihan', 'ahiret', 'cennet', 'cehennem', 'mülk', 'ölüm', 'hayat', 'dünya', 'aile', 'huzur', 'sağlık', 'uzay', 'evren', 'gökyüzü', 'yıldız', 'star', 'mutluluk', 'sadaka', 'zekat', 'namaz', 'eğlence', 'tatil', 'sıcak', 'otel', 'HAYIRLISABAHLAR']"
Hüseyin Yılmaz,@huseyinylmz28,2021-07-24T20:37:44.000Z,"Uzayda Yaşayan Zeki Hayvanlar https://youtu.be/d5B9FIpyFkY 
@YouTube
 aracılıy
 
@kitaptayazmaz
 #uzay #nasa #nasadogetothemoon #uzayheparı #Covid_19 #COVID19 #manifs24juillet #zonauang #iETT #StrayKids #lockdownprotest #justiceforcameronherrin #JokowiEndGame #FreeBritney #DONDA #Ayasofya","Uzayda Yaşayan Zeki Hayvanlar
Uzayda hayat var mı?Pentagon neden UFO görüntülerini yayınladı?'Griler' gerçekte hayvan türü mü?Daha önce hangi peygamber uzaya çıktı?Ay'ın karanlık yüzü ned...
youtube.com",,2,7,"['uzay', 'nasa', 'nasadogetothemoon', 'uzayheparı', 'Covid_19', 'COVID19', 'manifs24juillet', 'zonauang', 'iETT', 'StrayKids', 'lockdownprotest', 'justiceforcameronherrin', 'JokowiEndGame', 'FreeBritney', 'DONDA', 'Ayasofya']"
TurkceBilgi.Net,@TurkcebilgiNet,2021-07-24T20:23:02.000Z,"Dünya üzerinde, tırmanışa izin verilmesine rağmen,... - #coğrafya #pakistan #dağ #zirve #tırmanış #muchuchhish - #uzay #cumartesi","Dünya üzerinde, tırmanışa izin verilmesine rağmen, bugüne coğrafya - pakistan - dağ - zirve -...
Dünya üzerinde, tırmanışa izin verilmesine rağmen, bugüne nedir ve Dünya üzerinde, tırmanışa izin verilmesine rağmen, bugüne hakkında kısa ilginç bilgi Dünya üzerinde, tırmanışa izin verilmesine...
turkcebilgi.org",,,,"['coğrafya', 'pakistan', 'dağ', 'zirve', 'tırmanış', 'muchuchhish', 'uzay', 'cumartesi']"
Sözlük,@_terimlersozluk,2021-07-24T19:59:05.000Z,"Darwin, Galapagos Kaplumbağalarını keşfettiğinde, onlara binmeye... - #biyoloji #kaplumbağa #darwin - #uzay #cumartesi","Darwin, Galapagos Kaplumbağalarını keşfettiğinde, onlara binmeye çalışmıştı biyoloji - kaplumbağa -...
Darwin, Galapagos Kaplumbağalarını keşfettiğinde, onlara binmeye çalışmıştı nedir ve Darwin, Galapagos Kaplumbağalarını keşfettiğinde, onlara binmeye çalışmıştı hakkında kısa ilginç bilgi Darwin,...
turkcebilgi.org",,,,"['biyoloji', 'kaplumbağa', 'darwin', 'uzay', 'cumartesi']"
Sözlük,@_terimlersozluk,2021-07-24T19:59:02.000Z,Büyük Plinius'a göre sabun Galya ve... - #tarih #roma #kimya #ilkkimyaptı #mezopotamya #icat #sabun #temizlik #ilaç - #uzay #cumartesi,"Büyük Pliniusa göre sabun Galya ve Cermen tarih - roma - kimya - ilk kim yaptı - mezopotamya - icat...
Büyük Pliniusa göre sabun Galya ve Cermen nedir ve Büyük Pliniusa göre sabun Galya ve Cermen hakkında kısa ilginç bilgi Büyük Pliniusa göre sabun Galya ve Cermen ile ilgili kullanıcı yorumları Büyük...
turkcebilgi.org",,,,"['tarih', 'roma', 'kimya', 'ilkkimyaptı', 'mezopotamya', 'icat', 'sabun', 'temizlik', 'ilaç', 'uzay', 'cumartesi']"
Fizik Hub,@FizikHub,2021-07-24T00:25:27.000Z,"Süper kütleli kara delikler yıldız doğumlarını frenliyor
#astronomy #SpaceX #NASA #space #uzay #BlackHole #physics #fizik #yıldız #star #Dolunay #photography #NaturePhotography #nature #doga #Cambridge #University #üniversite #Astrophotography #evren #UNIVERSE #Cosmos #planet",,1,5,9,"['astronomy', 'SpaceX', 'NASA', 'space', 'uzay', 'BlackHole', 'physics', 'fizik', 'yıldız', 'star', 'Dolunay', 'photography', 'NaturePhotography', 'nature', 'doga', 'Cambridge', 'University', 'üniversite', 'Astrophotography', 'evren', 'UNIVERSE', 'Cosmos', 'planet']"
TurkceBilgi.Net,@TurkcebilgiNet,2021-07-23T20:23:01.000Z,Eski Roma'da Julius Caesar'a suikast yaptıktan... - #tarih #roma #para #brutus #caesar - #uzay #cuma,"Eski Romada Julius Caesar’a suikast yaptıktan kısa tarih - roma - para - brutus - caesar
Eski Romada Julius Caesar’a suikast yaptıktan kısa nedir ve Eski Romada Julius Caesar’a suikast yaptıktan kısa hakkında kısa ilginç bilgi Eski Romada Julius Caesar’a suikast yaptıktan kısa ile ilgili...
turkcebilgi.org",,,,"['tarih', 'roma', 'para', 'brutus', 'caesar', 'uzay', 'cuma']"
Sözlük,@_terimlersozluk,2021-07-23T19:59:04.000Z,"Chandrayaan-2 uzay aracı, Ay'ın yüzeyinin bu... - #fotoğraf #teknoloji #bilim #chandrayaan #uzay #ay - #tatil #cuma","Chandrayaan-2 uzay aracı, Ayın yüzeyinin bu zamana fotoğraf - teknoloji - bilim - chandrayaan -...
Chandrayaan-2 uzay aracı, Ayın yüzeyinin bu zamana nedir ve Chandrayaan-2 uzay aracı, Ayın yüzeyinin bu zamana hakkında kısa ilginç bilgi Chandrayaan-2 uzay aracı, Ayın yüzeyinin bu zamana ile ilgili...
turkcebilgi.org",,,,"['fotoğraf', 'teknoloji', 'bilim', 'chandrayaan', 'uzay', 'ay', 'tatil', 'cuma']"
Yazılım Delisi,@yazilimdelisi_,2021-07-23T18:39:25.000Z,"Neredeeeen nereye değil mi? Şimdi hepimizin cebinde uzaya gitmeye yetecek teknoloji var ama ne yazık ki çoğunlukla gereksiz şeylerle vakit harcıyoruz.

#Teknoloji #10unSezonu #MEBMuelakatMağdurları #YasinBoerue #askimemnu #bilgisayar #yazilim #software #bilim #uzay",,,,1,"['Teknoloji', '10unSezonu', 'MEBMuelakatMağdurları', 'YasinBoerue', 'askimemnu', 'bilgisayar', 'yazilim', 'software', 'bilim', 'uzay']"
Tayfun Baş,@TayfunB74366061,2021-07-23T18:16:22.000Z,#sun #solar #solarexplosion  #solarflare #güneş #uzay #space #today #deepspace #deepsky #skywatchereq6rpro #zwo #asiairpro #174mm #edirne #saros https://instagram.com/p/CRre4B1AUM2/?utm_medium=twitter…,,,,,"['sun', 'solar', 'solarexplosion', 'solarflare', 'güneş', 'uzay', 'space', 'today', 'deepspace', 'deepsky', 'skywatchereq6rpro', 'zwo', 'asiairpro', '174mm', 'edirne', 'saros']"
Tayfun Baş,@TayfunB74366061,2021-07-23T17:53:51.000Z,#m27 #nebula #sky deepsky #space #deepspace #asfrophoto #narrowband #astrophoto #astrophotography #astrophotographie #messier #skywatchereq6rpro #zwo #asiairpro #uzay OSH 10x300” https://instagram.com/p/CRrcTHRAhya/?utm_medium=twitter…,,,,,"['m27', 'nebula', 'sky', 'space', 'deepspace', 'asfrophoto', 'narrowband', 'astrophoto', 'astrophotography', 'astrophotographie', 'messier', 'skywatchereq6rpro', 'zwo', 'asiairpro', 'uzay']"
"kaptan,marsda inicem",@fsh77,2021-07-23T16:02:33.000Z,"#Kodlama #ders lerinde bugün biraz nostalji yaparak iki boyutlu #uzay savaşı temalı #oyun u yaparken bir çok kavramı öğrenmiş oluyoruz
#Dersler uzaktan etkileşimli olarak veya grup olarak verilebilir,kodlama öğrenme fırsatı 
https://scratch.mit.edu/proj",,,,,"['Kodlama', 'ders', 'uzay', 'oyun', 'Dersler']"
MYWAY,@mywayTurkey,2021-07-23T14:28:58.000Z,"Jeff Bezos uzaya çıktı 
Amazon’un kurucusu Jeff Bezos kendi şirketinin roketiyle uzaya gitti. Uzaya çıkan Bezos ve ekipteki diğer kişilerin yer çekimsiz ortama girdikleri anlar kameralara böyle yansıdı. 
+
#BlueOrigin 
#JeffBezos 
#uzay #bilim #teknoloji",,1,4,13,"['BlueOrigin', 'JeffBezos', 'uzay', 'bilim', 'teknoloji']"
TurkceBilgi.Net,@TurkcebilgiNet,2021-07-23T14:23:06.000Z,"Paris'teki uçan makinelerin sergilenmesi, 1909. - #paris #fransa #tarih #uçak #sergi - #uzay #cuma","Paristeki uçan makinelerin sergilenmesi, 1909 paris - fransa - tarih - uçak - sergi
Paristeki uçan makinelerin sergilenmesi, 1909 nedir ve Paristeki uçan makinelerin sergilenmesi, 1909 hakkında kısa ilginç bilgi Paristeki uçan makinelerin sergilenmesi, 1909 ile ilgili kullanıcı...
turkcebilgi.org",,,,"['paris', 'fransa', 'tarih', 'uçak', 'sergi', 'uzay', 'cuma']"
Yaşar Okur,@yasarokur,2021-07-22T23:50:04.000Z,#Uzay #Space #Amazon #JeffBezos #Capitalism,,,3,9,"['Uzay', 'Space', 'Amazon', 'JeffBezos', 'Capitalism']"
Fizik Hub,@FizikHub,2021-07-22T22:56:24.000Z,"InSight görevi: Mars tanıtıldı
#Mars #SpaceX #NASA #space #Uzay #UNIVERSE #evren #planet #gezegen #Cosmos #Science #fizik #bilim #Physics #astronomy  #yıldız #star #galaksi #Galaxy #Astrophotography #photography #Dune  #nature #doğa #okullar #Artvin #başın",,1,3,6,"['Mars', 'SpaceX', 'NASA', 'space', 'Uzay', 'UNIVERSE', 'evren', 'planet', 'gezegen', 'Cosmos', 'Science', 'fizik', 'bilim', 'Physics', 'astronomy', 'yıldız', 'star', 'galaksi', 'Galaxy', 'Astrophotography', 'photography', 'Dune', 'nature', 'doğa', 'okullar', 'Artvin', 'başın']"
Fizik Hub,@FizikHub,2021-07-22T22:34:56.000Z,"Sombrero Gökadası Etrafında Dev Yıldız Akıntısı Görüldü
#astronomy #Uzay #SpaceX #space #UNIVERSE #evren #Cosmos #yıldız #star #galaksi #Galaxy #Astrophotography #photography #NaturePhotography #nature #doga #okullar #Science #bilim #fizik #Physics #NASA #planet #gezegen #Artvin",,1,1,5,"['astronomy', 'Uzay', 'SpaceX', 'space', 'UNIVERSE', 'evren', 'Cosmos', 'yıldız', 'star', 'galaksi', 'Galaxy', 'Astrophotography', 'photography', 'NaturePhotography', 'nature', 'doga', 'okullar', 'Science', 'bilim', 'fizik', 'Physics', 'NASA', 'planet', 'gezegen', 'Artvin']"
Finans Kahvesi,@haberFK,2021-07-22T21:14:25.000Z,"#Bilim | Dünyamızın uzaydan gece görünüşü

#dünya #uzay #earth #planet #science #night","0:28
3.4M views
From 
Wonder of Science",,1,1,"['Bilim', 'dünya', 'uzay', 'earth', 'planet', 'science', 'night']"
TurkceBilgi.Net,@TurkcebilgiNet,2021-07-22T20:23:01.000Z,Badger 288 - dünyanın en büyük... - #araba #alman #inşaat #enbüyük - #uzay #perşembe,"Badger 288 - dünyanın en büyük kara araba - alman - inşaat - en büyük
Badger 288 - dünyanın en büyük kara nedir ve Badger 288 - dünyanın en büyük kara hakkında kısa ilginç bilgi Badger 288 - dünyanın en büyük kara ile ilgili kullanıcı yorumları Badger 288 - dünyanın en...
turkcebilgi.org",,,,"['araba', 'alman', 'inşaat', 'enbüyük', 'uzay', 'perşembe']"
Bilge Baykuş T.O.L,@BilgeBaykusTOL,2021-07-22T19:45:02.000Z,"Uzaya gitmek için diğer yöntemleri kullanan şirketlerden çok daha mantıklı bir yol izlediler.
Umarım bu şekilde devam ederler.
https://youtube.com/watch?v=9t3_h9YE5hA…
#Virgingalatic #Space #Uzay","Flying to space
There are no words to describe the feeling. This is space travel. This is a dream turned reality #Unity22
youtube.com",,,,"['Virgingalatic', 'Space', 'Uzay']"
Fizik Hub,@FizikHub,2021-07-22T19:27:46.000Z,"3-Peter Higgs, Bu alanın tüm uzay boyunca var olduğunu ve bu alanlar parçacıklarla etkileşime girerek kütle kazanacağını önerdi.  #uzay #space #photography  #einstein #kütle #mass #hawking #bozon #boson #higgs",,1,,4,"['uzay', 'space', 'photography', 'einstein', 'kütle', 'mass', 'hawking', 'bozon', 'boson', 'higgs']"
